Classification Name,Classification Code,Country Name,Country Code,Time,Time Code,Cost of a healthy diet in PPP dollars [CoHD_PPP],Affordability of an energy sufficient diet: ratio of cost to food expenditures [CoCA_fexp],Percent of the population who cannot afford a healthy diet [CoHD_headcount],Population [Pop],"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",Cost share for vegetables in a least-cost healthy diet [CoHD_v_prop]
Food Prices for Nutrition 5.0,FPN 5.0,Guyana,GUY,2017,YR2017,4.62,..,78.2,768479,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Guyana,GUY,2018,YR2018,4.79,..,77.8,791556,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Guyana,GUY,2019,YR2019,5.06,..,76.9,807665,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Guyana,GUY,2020,YR2020,5.41,..,58,807481,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Guyana,GUY,2021,YR2021,5.9,0.14,49.1,815482,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Guyana,GUY,2022,YR2022,6.37,..,24.9,821637,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Guyana,GUY,2023,YR2023,6.64,..,15.2,826353,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Guyana,GUY,2024,YR2024,6.83,..,10,831087,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Guyana,GUY,2025,YR2025,7.02,..,9.3,835986,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Haiti,HTI,2017,YR2017,3.93,..,77.6,10817754,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Haiti,HTI,2018,YR2018,4.05,..,78.1,10962362,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Haiti,HTI,2019,YR2019,4.28,..,79.5,11105163,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Haiti,HTI,2020,YR2020,4.57,..,81.5,11243848,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Haiti,HTI,2021,YR2021,4.88,..,82.5,11374586,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Haiti,HTI,2022,YR2022,5.3,..,83.7,11503606,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Haiti,HTI,2023,YR2023,5.53,..,84.4,11637398,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Haiti,HTI,2024,YR2024,6.19,..,87.9,11772557,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Haiti,HTI,2025,YR2025,6.51,..,88.9,11906095,..,..
Food Prices for Nutrition 5.0,FPN 5.0,High-income,HIC,2017,YR2017,3.01,..,11.9,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,High-income,HIC,2018,YR2018,3.1,..,11.4,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,High-income,HIC,2019,YR2019,3.2,..,10.5,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,High-income,HIC,2020,YR2020,3.3,..,9.7,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,High-income,HIC,2021,YR2021,3.41,0.1,9.2,..,..,0.25
Food Prices for Nutrition 5.0,FPN 5.0,High-income,HIC,2022,YR2022,3.86,..,9.5,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,High-income,HIC,2023,YR2023,4.26,..,8.9,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,High-income,HIC,2024,YR2024,4.37,..,8.3,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,High-income,HIC,2025,YR2025,4.51,..,8.1,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Honduras,HND,2017,YR2017,3.69,..,40.6,9588137,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Honduras,HND,2018,YR2018,3.66,..,39.6,9765210,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Honduras,HND,2019,YR2019,3.65,..,39.5,9943633,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Honduras,HND,2020,YR2020,3.77,..,44.4,10119640,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Honduras,HND,2021,YR2021,3.81,0.37,39.4,10289877,..,0.2
Food Prices for Nutrition 5.0,FPN 5.0,Honduras,HND,2022,YR2022,4.28,..,39.4,10463872,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Honduras,HND,2023,YR2023,4.64,..,39.9,10644851,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Honduras,HND,2024,YR2024,4.75,..,35.2,10825703,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Honduras,HND,2025,YR2025,4.85,..,34.2,11005850,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Hong Kong SAR, China",HKG,2017,YR2017,3.33,..,..,7444891,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Hong Kong SAR, China",HKG,2018,YR2018,3.44,..,..,7471194,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Hong Kong SAR, China",HKG,2019,YR2019,3.78,..,..,7485813,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Hong Kong SAR, China",HKG,2020,YR2020,4.04,..,..,7490235,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Hong Kong SAR, China",HKG,2021,YR2021,4.2,0.12,..,7484601,..,0.22
Food Prices for Nutrition 5.0,FPN 5.0,"Hong Kong SAR, China",HKG,2022,YR2022,4.65,..,..,7465915,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Hong Kong SAR, China",HKG,2023,YR2023,4.77,..,..,7442734,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Hong Kong SAR, China",HKG,2024,YR2024,4.81,..,..,7414909,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Hong Kong SAR, China",HKG,2025,YR2025,4.65,..,..,7396076,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Hungary,HUN,2017,YR2017,3.36,..,41,9785604,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Hungary,HUN,2018,YR2018,3.45,..,37.4,9774394,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Hungary,HUN,2019,YR2019,3.6,..,34.2,9770346,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Hungary,HUN,2020,YR2020,3.69,..,35.3,9749457,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Hungary,HUN,2021,YR2021,3.68,0.09,31.8,9707850,..,0.27
Food Prices for Nutrition 5.0,FPN 5.0,Hungary,HUN,2022,YR2022,4.5,..,29.4,9684306,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Hungary,HUN,2023,YR2023,5.4,..,30.5,9686463,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Hungary,HUN,2024,YR2024,5.25,..,30,9676135,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Hungary,HUN,2025,YR2025,5.36,..,29.8,9632287,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iceland,ISL,2017,YR2017,2.38,..,0.9,343531,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iceland,ISL,2018,YR2018,2.41,..,1.6,352854,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iceland,ISL,2019,YR2019,2.52,..,2.1,360700,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iceland,ISL,2020,YR2020,2.7,..,2.2,366614,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iceland,ISL,2021,YR2021,2.77,0.05,2.1,372644,..,0.29
Food Prices for Nutrition 5.0,FPN 5.0,Iceland,ISL,2022,YR2022,3.07,..,1.8,380356,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iceland,ISL,2023,YR2023,3.43,..,1.8,387558,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iceland,ISL,2024,YR2024,3.5,..,1.8,393396,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iceland,ISL,2025,YR2025,3.65,..,1.8,398266,..,..
Food Prices for Nutrition 5.0,FPN 5.0,India,IND,2017,YR2017,2.77,..,59.8,1359657400,..,..
Food Prices for Nutrition 5.0,FPN 5.0,India,IND,2018,YR2018,2.86,..,55.2,1374659064,..,..
Food Prices for Nutrition 5.0,FPN 5.0,India,IND,2019,YR2019,3.01,..,52.9,1389030312,..,..
Food Prices for Nutrition 5.0,FPN 5.0,India,IND,2020,YR2020,3.23,..,56.2,1402617695,..,..
Food Prices for Nutrition 5.0,FPN 5.0,India,IND,2021,YR2021,3.4,0.21,52.4,1414203896,..,0.21
Food Prices for Nutrition 5.0,FPN 5.0,India,IND,2022,YR2022,3.67,..,47.8,1425423212,..,..
Food Prices for Nutrition 5.0,FPN 5.0,India,IND,2023,YR2023,3.86,..,43.1,1438069596,..,..
Food Prices for Nutrition 5.0,FPN 5.0,India,IND,2024,YR2024,4.07,..,40.6,1450935791,..,..
Food Prices for Nutrition 5.0,FPN 5.0,India,IND,2025,YR2025,4.11,..,35.5,1463865525,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Indonesia,IDN,2017,YR2017,3.61,..,74.4,267346658,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Indonesia,IDN,2018,YR2018,3.68,..,71.7,269951846,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Indonesia,IDN,2019,YR2019,3.68,..,70.5,272489381,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Indonesia,IDN,2020,YR2020,3.86,..,70.2,274814866,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Indonesia,IDN,2021,YR2021,4,0.27,69.7,276758053,..,0.18
Food Prices for Nutrition 5.0,FPN 5.0,Indonesia,IDN,2022,YR2022,4.39,..,72,278830529,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Indonesia,IDN,2023,YR2023,4.63,..,71.6,281190067,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Indonesia,IDN,2024,YR2024,4.84,..,70.6,283487931,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Indonesia,IDN,2025,YR2025,5.09,..,68.6,285721236,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Iran, Islamic Rep.",IRN,2017,YR2017,3.01,..,29.9,85026754,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Iran, Islamic Rep.",IRN,2018,YR2018,3.11,..,32.6,86117998,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Iran, Islamic Rep.",IRN,2019,YR2019,3.35,..,41.2,87051648,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Iran, Islamic Rep.",IRN,2020,YR2020,3.15,..,41.8,87723443,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Iran, Islamic Rep.",IRN,2021,YR2021,3.37,..,40.4,88455488,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Iran, Islamic Rep.",IRN,2022,YR2022,4.09,..,39.5,89524246,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Iran, Islamic Rep.",IRN,2023,YR2023,4.52,..,38.5,90608707,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Iran, Islamic Rep.",IRN,2024,YR2024,4.45,..,35.7,91567738,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Iran, Islamic Rep.",IRN,2025,YR2025,4.8,..,37.4,92417681,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iraq,IRQ,2017,YR2017,3.32,..,23.4,39337353,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iraq,IRQ,2018,YR2018,3.48,..,22.9,40265624,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iraq,IRQ,2019,YR2019,3.5,..,21,41192171,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iraq,IRQ,2020,YR2020,3.5,..,27.3,42116605,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iraq,IRQ,2021,YR2021,3.42,0.27,27,43071211,..,0.16
Food Prices for Nutrition 5.0,FPN 5.0,Iraq,IRQ,2022,YR2022,3.76,..,24.5,44070551,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iraq,IRQ,2023,YR2023,3.97,..,25.4,45074049,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iraq,IRQ,2024,YR2024,4.78,..,27.1,46042015,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Iraq,IRQ,2025,YR2025,4.88,..,28,47020774,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Ireland,IRL,2017,YR2017,2.33,..,4.1,4810261,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Ireland,IRL,2018,YR2018,2.27,..,2.9,4872556,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Ireland,IRL,2019,YR2019,2.3,..,2.3,4933491,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Ireland,IRL,2020,YR2020,2.22,..,2,4982606,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Ireland,IRL,2021,YR2021,2.29,0.09,2.2,5028426,..,0.25
Food Prices for Nutrition 5.0,FPN 5.0,Ireland,IRL,2022,YR2022,2.58,..,1.7,5110016,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Ireland,IRL,2023,YR2023,2.91,..,1.2,5196630,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Ireland,IRL,2024,YR2024,3,..,1.2,5255017,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Ireland,IRL,2025,YR2025,3.14,..,0.9,5308039,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Israel,ISR,2017,YR2017,2.51,..,22.3,8361797,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Israel,ISR,2018,YR2018,2.58,..,21.2,8510067,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Israel,ISR,2019,YR2019,2.6,..,22,8657474,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Israel,ISR,2020,YR2020,2.61,..,21.8,8800376,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Israel,ISR,2021,YR2021,2.75,0.06,21.2,8942924,..,0.21
Food Prices for Nutrition 5.0,FPN 5.0,Israel,ISR,2022,YR2022,3.12,..,20.9,9103151,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Israel,ISR,2023,YR2023,3.41,..,22.5,9256314,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Israel,ISR,2024,YR2024,3.55,..,22.7,9387021,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Israel,ISR,2025,YR2025,3.65,..,22.5,9517181,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Italy,ITA,2017,YR2017,2.74,..,11.1,60390318,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Italy,ITA,2018,YR2018,2.83,..,10.5,60277499,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Italy,ITA,2019,YR2019,3.01,..,9.2,60130136,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Italy,ITA,2020,YR2020,3.09,..,9.5,59912769,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Italy,ITA,2021,YR2021,3.17,0.04,8.5,59729350,..,0.25
Food Prices for Nutrition 5.0,FPN 5.0,Italy,ITA,2022,YR2022,3.67,..,7.1,59619115,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Italy,ITA,2023,YR2023,4.22,..,8.6,59499453,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Italy,ITA,2024,YR2024,4.37,..,8.5,59342867,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Italy,ITA,2025,YR2025,4.55,..,8.4,59146260,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jamaica,JAM,2017,YR2017,4.88,..,31.1,2815764,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jamaica,JAM,2018,YR2018,4.79,..,23,2820097,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jamaica,JAM,2019,YR2019,4.83,..,24,2823271,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jamaica,JAM,2020,YR2020,4.9,..,29,2830739,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jamaica,JAM,2021,YR2021,4.9,0.16,28.3,2837682,..,0.34
Food Prices for Nutrition 5.0,FPN 5.0,Jamaica,JAM,2022,YR2022,5.41,..,26.8,2839144,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jamaica,JAM,2023,YR2023,5.83,..,26.8,2839786,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jamaica,JAM,2024,YR2024,6.02,..,27.1,2839175,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jamaica,JAM,2025,YR2025,6.21,..,26.4,2837077,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Japan,JPN,2017,YR2017,5.48,..,13.7,127064690,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Japan,JPN,2018,YR2018,5.65,..,16.7,126913432,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Japan,JPN,2019,YR2019,5.57,..,16.1,126699424,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Japan,JPN,2020,YR2020,5.8,..,14.8,126304543,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Japan,JPN,2021,YR2021,5.98,0.32,14.2,125679338,..,0.26
Food Prices for Nutrition 5.0,FPN 5.0,Japan,JPN,2022,YR2022,6.62,..,13.5,124997578,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Japan,JPN,2023,YR2023,7.48,..,13.3,124370947,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Japan,JPN,2024,YR2024,7.79,..,13.3,123753041,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Japan,JPN,2025,YR2025,8.27,..,13.2,123103479,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jordan,JOR,2017,YR2017,2.88,..,2.6,10234226,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jordan,JOR,2018,YR2018,2.9,..,2.5,10462306,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jordan,JOR,2019,YR2019,2.94,..,2.5,10671891,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jordan,JOR,2020,YR2020,3.02,..,3,10865228,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jordan,JOR,2021,YR2021,2.99,0.26,2.7,11066356,..,0.19
Food Prices for Nutrition 5.0,FPN 5.0,Jordan,JOR,2022,YR2022,3.2,..,2.5,11256263,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jordan,JOR,2023,YR2023,3.28,..,2.4,11439213,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jordan,JOR,2024,YR2024,3.37,..,2.3,11552876,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Jordan,JOR,2025,YR2025,3.45,..,2.2,11520684,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kazakhstan,KAZ,2017,YR2017,2.12,..,11.5,18651931,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kazakhstan,KAZ,2018,YR2018,2.13,..,7.9,18932727,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kazakhstan,KAZ,2019,YR2019,2.28,..,8.6,19209555,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kazakhstan,KAZ,2020,YR2020,2.43,..,8,19482117,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kazakhstan,KAZ,2021,YR2021,2.59,0.08,6.3,19743603,..,0.12
Food Prices for Nutrition 5.0,FPN 5.0,Kazakhstan,KAZ,2022,YR2022,2.88,..,6.2,20034609,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kazakhstan,KAZ,2023,YR2023,3.02,..,5.1,20330104,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kazakhstan,KAZ,2024,YR2024,3.02,..,4,20592571,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kazakhstan,KAZ,2025,YR2025,3.07,..,3.4,20843754,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kenya,KEN,2017,YR2017,2.56,..,69.8,49197766,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kenya,KEN,2018,YR2018,2.62,..,69.8,50207107,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kenya,KEN,2019,YR2019,2.83,..,72.1,51202827,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kenya,KEN,2020,YR2020,3.1,..,76.3,52217334,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kenya,KEN,2021,YR2021,3.42,0.29,78,53219166,..,0.11
Food Prices for Nutrition 5.0,FPN 5.0,Kenya,KEN,2022,YR2022,3.87,..,77.8,54252461,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kenya,KEN,2023,YR2023,4.1,..,76.9,55339003,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kenya,KEN,2024,YR2024,4.26,..,76.4,56432944,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kenya,KEN,2025,YR2025,4.5,..,76.3,57532493,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Korea, Rep.",KOR,2017,YR2017,4.73,..,12.2,51486270,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Korea, Rep.",KOR,2018,YR2018,4.92,..,10.3,51640894,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Korea, Rep.",KOR,2019,YR2019,4.9,..,8.3,51767846,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Korea, Rep.",KOR,2020,YR2020,5.18,..,6.8,51858482,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Korea, Rep.",KOR,2021,YR2021,5.55,0.11,6.5,51848397,..,0.29
Food Prices for Nutrition 5.0,FPN 5.0,"Korea, Rep.",KOR,2022,YR2022,6.25,..,5.9,51782512,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Korea, Rep.",KOR,2023,YR2023,6.75,..,5.6,51748739,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Korea, Rep.",KOR,2024,YR2024,7.09,..,5.5,51717590,..,..
Food Prices for Nutrition 5.0,FPN 5.0,"Korea, Rep.",KOR,2025,YR2025,7.37,..,5.3,51667029,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kuwait,KWT,2017,YR2017,2.13,..,..,4154685,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kuwait,KWT,2018,YR2018,2.18,..,..,4323387,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kuwait,KWT,2019,YR2019,2.19,..,..,4442194,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kuwait,KWT,2020,YR2020,2.22,..,..,4400144,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kuwait,KWT,2021,YR2021,2.46,0.07,..,4360742,..,0.35
Food Prices for Nutrition 5.0,FPN 5.0,Kuwait,KWT,2022,YR2022,2.74,..,..,4589511,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kuwait,KWT,2023,YR2023,2.93,..,..,4838782,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kuwait,KWT,2024,YR2024,3.09,..,..,4934507,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kuwait,KWT,2025,YR2025,3.26,..,..,5026078,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kyrgyz Republic,KGZ,2017,YR2017,3.23,..,46.1,6220150,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kyrgyz Republic,KGZ,2018,YR2018,2.98,..,38.8,6341732,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kyrgyz Republic,KGZ,2019,YR2019,2.94,..,36.3,6494035,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kyrgyz Republic,KGZ,2020,YR2020,3.21,..,45.9,6664140,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kyrgyz Republic,KGZ,2021,YR2021,3.36,0.18,41.9,6820479,..,0.14
Food Prices for Nutrition 5.0,FPN 5.0,Kyrgyz Republic,KGZ,2022,YR2022,3.7,..,40.6,6955788,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kyrgyz Republic,KGZ,2023,YR2023,3.77,..,32.1,7073516,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kyrgyz Republic,KGZ,2024,YR2024,3.76,..,24.4,7186009,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Kyrgyz Republic,KGZ,2025,YR2025,3.91,..,22.1,7295034,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lao PDR,LAO,2017,YR2017,3.74,..,59.9,7018147,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lao PDR,LAO,2018,YR2018,3.77,..,58.4,7128045,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lao PDR,LAO,2019,YR2019,3.92,..,56.7,7237636,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lao PDR,LAO,2020,YR2020,4.22,..,58.2,7346533,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lao PDR,LAO,2021,YR2021,4.33,0.38,56.6,7453194,..,0.17
Food Prices for Nutrition 5.0,FPN 5.0,Lao PDR,LAO,2022,YR2022,4.6,..,54.7,7559007,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lao PDR,LAO,2023,YR2023,5.07,..,54.9,7664993,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lao PDR,LAO,2024,YR2024,5.19,..,51.9,7769819,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lao PDR,LAO,2025,YR2025,5.23,..,49.7,7873046,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latin America & Caribbean,LCN,2017,YR2017,3.62,..,31.5,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latin America & Caribbean,LCN,2018,YR2018,3.72,..,30.8,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latin America & Caribbean,LCN,2019,YR2019,3.84,..,30.7,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latin America & Caribbean,LCN,2020,YR2020,4.02,..,31.7,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latin America & Caribbean,LCN,2021,YR2021,4.28,0.19,32.4,..,..,0.24
Food Prices for Nutrition 5.0,FPN 5.0,Latin America & Caribbean,LCN,2022,YR2022,4.7,..,30,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latin America & Caribbean,LCN,2023,YR2023,5.07,..,28.7,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latin America & Caribbean,LCN,2024,YR2024,5.26,..,26.6,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latin America & Caribbean,LCN,2025,YR2025,5.41,..,26,..,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latvia,LVA,2017,YR2017,3.04,..,32.5,1942594,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latvia,LVA,2018,YR2018,3.03,..,26.4,1927588,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latvia,LVA,2019,YR2019,3.19,..,22,1914263,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latvia,LVA,2020,YR2020,3.28,..,20.4,1901123,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latvia,LVA,2021,YR2021,3.55,0.08,17.3,1885587,..,0.24
Food Prices for Nutrition 5.0,FPN 5.0,Latvia,LVA,2022,YR2022,4.19,..,19.9,1881063,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latvia,LVA,2023,YR2023,4.78,..,17.5,1882396,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latvia,LVA,2024,YR2024,4.91,..,17.3,1871871,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Latvia,LVA,2025,YR2025,5.16,..,16.9,1853559,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lebanon,LBN,2017,YR2017,1.71,..,0.1,6160128,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lebanon,LBN,2018,YR2018,1.86,..,0.1,5984119,..,..
Food Prices for Nutrition 5.0,FPN 5.0,Lebanon,LBN,2019,YR2019,1.88,..,0.1,5794594,..,..
